firstname,lastname,email,zip,age,sexType,prefersSoftPresents,prefersSuntrip,prefersDog,santaBelief,chocolatePref,candyPref,kallePref,likesFood1,likesFood2,likesFood3,likesFood4,likesFood5,likesFood6,likesFood7,likesFood8,likesFood9,likesFood10,likesFood11,likesFood12,itemID,rating
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,15,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,16,4
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,17,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,18,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,19,6
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,20,5
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,21,4
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,22,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,23,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,24,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,25,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,26,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,27,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,28,4
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,29,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,30,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,31,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,32,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,33,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,34,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,35,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,36,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,37,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,38,4
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,39,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,40,5
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,41,3
